time,measure,cumul_measure,total_by_period,cumul_by_period,unit_of_measurement,deviceId,year,month,day
2023-03-20,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,0,11129483.649000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,20
2023-03-21,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,0,11129483.649000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,21
2023-03-22,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,0,11129483.649000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,22
2023-03-23,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,0,11129483.649000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,23
2023-03-24,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,0,11129483.649000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,24
2023-03-25,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,0,11129483.649000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,25
2023-03-26,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,0,11129483.649000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,26
2023-03-27,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,8885.673,11138369.322000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,27
2023-03-28,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,44782.626000000004,11183151.948000005,kilowattHours,20210305-ORPEA-Plancoet,2023,3,28
2023-03-29,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,28500.126,11211652.074000005,kilowattHours,20210305-ORPEA-Plancoet,2023,3,29
2023-03-30,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,33297.818,11244949.892000005,kilowattHours,20210305-ORPEA-Plancoet,2023,3,30
2023-03-31,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_DAILY,27130.281,11272080.173000004,kilowattHours,20210305-ORPEA-Plancoet,2023,3,31
2023-03-31,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_MONTHLY,1407529.14,11272080.173,kilowattHours,20210305-ORPEA-Plancoet,2023,3,31
2023-12-31,ENERGY_CONSUMED_LEGACY,ENERGY_CONSUMED_LEGACY_CUMULATED_YEARLY,6792926.863,11272080.173,kilowattHours,20210305-ORPEA-Plancoet,2023,12,31
2022-10-19,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,19
2022-10-20,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,20
2022-10-21,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,21
2022-10-22,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3393.511,-3393.511,percent,20210305-ORPEA-Plancoet,2022,10,22
2022-10-23,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,23
2022-10-24,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,24
2022-10-25,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,25
2022-10-26,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,26
2022-10-27,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,27
2022-10-28,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,28
2022-10-29,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3309.299,-6702.8099999999995,percent,20210305-ORPEA-Plancoet,2022,10,29
2022-10-30,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3387.187,-10089.997,percent,20210305-ORPEA-Plancoet,2022,10,30
2022-10-31,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3398.33,-13488.327,percent,20210305-ORPEA-Plancoet,2022,10,31
2022-10-31,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_MONTHLY,null,null,percent,20210305-ORPEA-Plancoet,2022,10,31
2022-11-01,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3508.544,-16996.871,percent,20210305-ORPEA-Plancoet,2022,11,1
2022-11-02,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2747.134,-19744.004999999997,percent,20210305-ORPEA-Plancoet,2022,11,2
2022-11-03,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-19744.004999999997,percent,20210305-ORPEA-Plancoet,2022,11,3
2022-11-04,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-19744.004999999997,percent,20210305-ORPEA-Plancoet,2022,11,4
2022-11-05,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-19744.004999999997,percent,20210305-ORPEA-Plancoet,2022,11,5
2022-11-06,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-19744.004999999997,percent,20210305-ORPEA-Plancoet,2022,11,6
2022-11-07,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-19744.004999999997,percent,20210305-ORPEA-Plancoet,2022,11,7
2022-11-08,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-19744.004999999997,percent,20210305-ORPEA-Plancoet,2022,11,8
2022-11-09,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,11,9
2022-11-10,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,427.84000000000003,-19316.164999999997,percent,20210305-ORPEA-Plancoet,2022,11,10
2022-11-11,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3330.743,-22646.907999999996,percent,20210305-ORPEA-Plancoet,2022,11,11
2022-11-12,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3345.428,-25992.335999999996,percent,20210305-ORPEA-Plancoet,2022,11,12
2022-11-13,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,11,13
2022-11-14,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,11,14
2022-11-15,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,11,15
2022-11-16,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2022,11,16
2022-11-17,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3250.889,-29243.224999999995,percent,20210305-ORPEA-Plancoet,2022,11,17
2022-11-18,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3283.845,-32527.069999999996,percent,20210305-ORPEA-Plancoet,2022,11,18
2022-11-19,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3245.357,-35772.426999999996,percent,20210305-ORPEA-Plancoet,2022,11,19
2022-11-20,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3296.933,-39069.35999999999,percent,20210305-ORPEA-Plancoet,2022,11,20
2022-11-21,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3157.582,-42226.941999999995,percent,20210305-ORPEA-Plancoet,2022,11,21
2022-11-22,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3310.504,-45537.445999999996,percent,20210305-ORPEA-Plancoet,2022,11,22
2022-11-23,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3274.943,-48812.388999999996,percent,20210305-ORPEA-Plancoet,2022,11,23
2022-11-24,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3338.964,-52151.352999999996,percent,20210305-ORPEA-Plancoet,2022,11,24
2022-11-25,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3264.108,-55415.460999999996,percent,20210305-ORPEA-Plancoet,2022,11,25
2022-11-26,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3369.668,-58785.12899999999,percent,20210305-ORPEA-Plancoet,2022,11,26
2022-11-27,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3381.629,-62166.757999999994,percent,20210305-ORPEA-Plancoet,2022,11,27
2022-11-28,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3194.9629999999997,-65361.72099999999,percent,20210305-ORPEA-Plancoet,2022,11,28
2022-11-29,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3059.553,-68421.27399999999,percent,20210305-ORPEA-Plancoet,2022,11,29
2022-11-30,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2990.602,-71411.87599999999,percent,20210305-ORPEA-Plancoet,2022,11,30
2022-11-30,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_MONTHLY,null,null,percent,20210305-ORPEA-Plancoet,2022,11,30
2022-12-01,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2983.525,-74395.40099999998,percent,20210305-ORPEA-Plancoet,2022,12,1
2022-12-02,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2485.605,-76881.00599999998,percent,20210305-ORPEA-Plancoet,2022,12,2
2022-12-03,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3016.571,-79897.57699999998,percent,20210305-ORPEA-Plancoet,2022,12,3
2022-12-04,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2931.4,-82828.97699999997,percent,20210305-ORPEA-Plancoet,2022,12,4
2022-12-05,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2880.087,-85709.06399999997,percent,20210305-ORPEA-Plancoet,2022,12,5
2022-12-06,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3147.806,-88856.86999999997,percent,20210305-ORPEA-Plancoet,2022,12,6
2022-12-07,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3103.116,-91959.98599999996,percent,20210305-ORPEA-Plancoet,2022,12,7
2022-12-08,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3133.764,-95093.74999999996,percent,20210305-ORPEA-Plancoet,2022,12,8
2022-12-09,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2420.516,-97514.26599999996,percent,20210305-ORPEA-Plancoet,2022,12,9
2022-12-10,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-97514.26599999996,percent,20210305-ORPEA-Plancoet,2022,12,10
2022-12-11,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-97514.26599999996,percent,20210305-ORPEA-Plancoet,2022,12,11
2022-12-12,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-1962.173,-99476.43899999995,percent,20210305-ORPEA-Plancoet,2022,12,12
2022-12-13,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3140.348,-102616.78699999995,percent,20210305-ORPEA-Plancoet,2022,12,13
2022-12-14,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3133.348,-105750.13499999995,percent,20210305-ORPEA-Plancoet,2022,12,14
2022-12-15,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3127.831,-108877.96599999996,percent,20210305-ORPEA-Plancoet,2022,12,15
2022-12-16,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3128.206,-112006.17199999996,percent,20210305-ORPEA-Plancoet,2022,12,16
2022-12-17,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3120.816,-115126.98799999997,percent,20210305-ORPEA-Plancoet,2022,12,17
2022-12-18,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3108.309,-118235.29699999996,percent,20210305-ORPEA-Plancoet,2022,12,18
2022-12-19,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3242.114,-121477.41099999996,percent,20210305-ORPEA-Plancoet,2022,12,19
2022-12-20,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3434.209,-124911.61999999997,percent,20210305-ORPEA-Plancoet,2022,12,20
2022-12-21,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3431.993,-128343.61299999997,percent,20210305-ORPEA-Plancoet,2022,12,21
2022-12-22,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3449.818,-131793.43099999998,percent,20210305-ORPEA-Plancoet,2022,12,22
2022-12-23,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3378.401,-135171.832,percent,20210305-ORPEA-Plancoet,2022,12,23
2022-12-24,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3301.099,-138472.93099999998,percent,20210305-ORPEA-Plancoet,2022,12,24
2022-12-25,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3474.971,-141947.90199999997,percent,20210305-ORPEA-Plancoet,2022,12,25
2022-12-26,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3259.311,-145207.21299999996,percent,20210305-ORPEA-Plancoet,2022,12,26
2022-12-27,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3156.043,-148363.25599999996,percent,20210305-ORPEA-Plancoet,2022,12,27
2022-12-28,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3212.429,-151575.68499999997,percent,20210305-ORPEA-Plancoet,2022,12,28
2022-12-29,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3058.245,-154633.92999999996,percent,20210305-ORPEA-Plancoet,2022,12,29
2022-12-30,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3267.77,-157901.69999999995,percent,20210305-ORPEA-Plancoet,2022,12,30
2022-12-31,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3438.499,-161340.19899999996,percent,20210305-ORPEA-Plancoet,2022,12,31
2022-12-31,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_MONTHLY,-89928.323,-89928.323,percent,20210305-ORPEA-Plancoet,2022,12,31
2022-12-31,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_YEARLY,null,null,percent,20210305-ORPEA-Plancoet,2022,12,31
2023-01-01,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3409.859,-164750.05799999996,percent,20210305-ORPEA-Plancoet,2023,1,1
2023-01-02,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3411.042,-168161.09999999995,percent,20210305-ORPEA-Plancoet,2023,1,2
2023-01-03,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3175.1639999999998,-171336.26399999994,percent,20210305-ORPEA-Plancoet,2023,1,3
2023-01-04,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3414.978,-174751.24199999994,percent,20210305-ORPEA-Plancoet,2023,1,4
2023-01-05,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3412.625,-178163.86699999994,percent,20210305-ORPEA-Plancoet,2023,1,5
2023-01-06,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3371.558,-181535.42499999993,percent,20210305-ORPEA-Plancoet,2023,1,6
2023-01-07,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3374.517,-184909.94199999992,percent,20210305-ORPEA-Plancoet,2023,1,7
2023-01-08,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3192.2309999999998,-188102.17299999992,percent,20210305-ORPEA-Plancoet,2023,1,8
2023-01-09,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3164.874,-191267.04699999993,percent,20210305-ORPEA-Plancoet,2023,1,9
2023-01-10,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,null,null,percent,20210305-ORPEA-Plancoet,2023,1,10
2023-01-11,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,0,-191267.04699999993,percent,20210305-ORPEA-Plancoet,2023,1,11
2023-01-12,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-286.743,-191553.78999999992,percent,20210305-ORPEA-Plancoet,2023,1,12
2023-01-13,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,9198.35,-182355.43999999992,percent,20210305-ORPEA-Plancoet,2023,1,13
2023-01-14,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3147.507,-185502.94699999993,percent,20210305-ORPEA-Plancoet,2023,1,14
2023-01-15,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2364.654,-187867.60099999994,percent,20210305-ORPEA-Plancoet,2023,1,15
2023-01-16,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2329.758,-190197.35899999994,percent,20210305-ORPEA-Plancoet,2023,1,16
2023-01-17,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-1270.703,-191468.06199999995,percent,20210305-ORPEA-Plancoet,2023,1,17
2023-01-18,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,59.088,-191408.97399999996,percent,20210305-ORPEA-Plancoet,2023,1,18
2023-01-19,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,24.786,-191384.18799999997,percent,20210305-ORPEA-Plancoet,2023,1,19
2023-01-20,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,11.825,-191372.36299999995,percent,20210305-ORPEA-Plancoet,2023,1,20
2023-01-21,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,13.169000000000002,-191359.19399999996,percent,20210305-ORPEA-Plancoet,2023,1,21
2023-01-22,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-110.64900000000002,-191469.84299999996,percent,20210305-ORPEA-Plancoet,2023,1,22
2023-01-23,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,39.8,-191430.04299999998,percent,20210305-ORPEA-Plancoet,2023,1,23
2023-01-24,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-8.896,-191438.93899999998,percent,20210305-ORPEA-Plancoet,2023,1,24
2023-01-25,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-1214.165,-192653.104,percent,20210305-ORPEA-Plancoet,2023,1,25
2023-01-26,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3340.93,-195994.03399999999,percent,20210305-ORPEA-Plancoet,2023,1,26
2023-01-27,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3289.51,-199283.544,percent,20210305-ORPEA-Plancoet,2023,1,27
2023-01-28,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3215.03,-202498.574,percent,20210305-ORPEA-Plancoet,2023,1,28
2023-01-29,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3284.054,-205782.628,percent,20210305-ORPEA-Plancoet,2023,1,29
2023-01-30,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3333.777,-209116.405,percent,20210305-ORPEA-Plancoet,2023,1,30
2023-01-31,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3304.774,-212421.179,percent,20210305-ORPEA-Plancoet,2023,1,31
2023-01-31,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_MONTHLY,null,null,percent,20210305-ORPEA-Plancoet,2023,1,31
2023-02-01,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3310.733,-215731.912,percent,20210305-ORPEA-Plancoet,2023,2,1
2023-02-02,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3316.9610000000002,-219048.87300000002,percent,20210305-ORPEA-Plancoet,2023,2,2
2023-02-03,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3325.957,-222374.83000000002,percent,20210305-ORPEA-Plancoet,2023,2,3
2023-02-04,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3312.525,-225687.355,percent,20210305-ORPEA-Plancoet,2023,2,4
2023-02-05,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3323.055,-229010.41,percent,20210305-ORPEA-Plancoet,2023,2,5
2023-02-06,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3110.238,-232120.64800000002,percent,20210305-ORPEA-Plancoet,2023,2,6
2023-02-07,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2900.317,-235020.96500000003,percent,20210305-ORPEA-Plancoet,2023,2,7
2023-02-08,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-2642.638,-237663.60300000003,percent,20210305-ORPEA-Plancoet,2023,2,8
2023-02-09,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3014.402,-240678.00500000003,percent,20210305-ORPEA-Plancoet,2023,2,9
2023-02-10,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3225.523,-243903.52800000002,percent,20210305-ORPEA-Plancoet,2023,2,10
2023-02-11,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3199.653,-247103.181,percent,20210305-ORPEA-Plancoet,2023,2,11
2023-02-12,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3019.192,-250122.37300000002,percent,20210305-ORPEA-Plancoet,2023,2,12
2023-02-13,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3022.759,-253145.132,percent,20210305-ORPEA-Plancoet,2023,2,13
2023-02-14,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3155.831,-256300.96300000002,percent,20210305-ORPEA-Plancoet,2023,2,14
2023-02-15,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3279.104,-259580.067,percent,20210305-ORPEA-Plancoet,2023,2,15
2023-02-16,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3285.308,-262865.375,percent,20210305-ORPEA-Plancoet,2023,2,16
2023-02-17,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3261.702,-266127.077,percent,20210305-ORPEA-Plancoet,2023,2,17
2023-02-18,ENERGY_CONSUMED_REDUCTION,ENERGY_CONSUMED_REDUCTION_CUMULATED_DAILY,-3260.154,-269387.23099999997,percent,20210305-ORPEA-Plancoet,2023,2,18
